timestamp(ms),OmegaX,OmegaY,OmegaZ,AngleError,TrqX,TrqY,TrqZ,QuatW,QuatX,QuatY,QuatZ,ADCS_Mode,Tgt_I_X,Tgt_I_Y,Tgt_I_Z,Act_I_X,Act_I_Y,Act_I_Z,PWM_X,PWM_Y,PWM_Z,
"1770621201,524","-0,228549","-0,395448","-0,189032","125,83","-0,000001","0,000001","0,000003","0,4553","-0,1951","0,49","0,7173","1","-0,2","0,2","-0,1079","-0,2","0,2","-0,1079","-50","50","-26,97",
"1770621201,536","-0,2281","-0,395706","-0,189024","125,65","0","0,000001","0,000003","0,4567","-0,1946","0,4881","0,7179","1","-0,2","0,2","-0,1051","-0,2","0,2","-0,1051","-50","50","-26,28",
"1770621201,547","-0,227652","-0,395964","-0,189016","125,47","0","0,000001","0,000003","0,4581","-0,1942","0,4862","0,7184","1","-0,2","0,2","-0,1024","-0,2","0,2","-0,1024","-50","50","-25,59",
"1770621201,558","-0,227203","-0,396221","-0,189007","125,28","0","0,000001","0,000003","0,4596","-0,1937","0,4843","0,7189","1","-0,2","0,2","-0,0996","-0,2","0,2","-0,0996","-50","50","-24,9",
"1770621201,57","-0,226754","-0,396477","-0,188999","125,1","0","0,000001","0,000003","0,461","-0,1933","0,4823","0,7194","1","-0,2","0,2","-0,0968","-0,2","0,2","-0,0968","-50","50","-24,21",
"1770621201,58","-0,226305","-0,396733","-0,188991","124,92","0","0,000001","0,000003","0,4624","-0,1928","0,4804","0,7199","1","-0,2","0,2","-0,0941","-0,2","0,2","-0,0941","-50","50","-23,52",
"1770621201,591","-0,225855","-0,396988","-0,188983","124,73","0","0,000001","0,000003","0,4638","-0,1924","0,4785","0,7203","1","-0,2","0,2","-0,0913","-0,2","0,2","-0,0913","-50","50","-22,83",
"1770621201,602","-0,225405","-0,397243","-0,188975","124,55","0","0,000001","0,000003","0,4652","-0,1919","0,4766","0,7208","1","-0,2","0,2","-0,0885","-0,2","0,2","-0,0885","-50","50","-22,13",
"1770621201,612","-0,224955","-0,397498","-0,188967","124,37","0","0,000001","0,000003","0,4666","-0,1915","0,4747","0,7213","1","-0,2","0,2","-0,0858","-0,2","0,2","-0,0858","-50","50","-21,44",
"1770621201,624","-0,224504","-0,397752","-0,188958","124,19","0","0,000001","0,000003","0,468","-0,191","0,4728","0,7218","1","-0,2","0,2","-0,083","-0,2","0,2","-0,083","-50","50","-20,75",
"1770621201,636","-0,224053","-0,398005","-0,18895","124","0","0,000001","0,000003","0,4694","-0,1906","0,4708","0,7222","1","-0,2","0,2","-0,0802","-0,2","0,2","-0,0802","-50","50","-20,05",
"1770621201,647","-0,223602","-0,398258","-0,188942","123,82","0","0,000001","0,000003","0,4708","-0,1901","0,4689","0,7227","1","-0,2","0,2","-0,0774","-0,2","0,2","-0,0774","-50","50","-19,36",
"1770621201,658","-0,22315","-0,39851","-0,188934","123,64","0","0,000001","0,000003","0,4723","-0,1896","0,467","0,7231","1","-0,2","0,2","-0,0747","-0,2","0,2","-0,0747","-50","50","-18,66",
"1770621201,669","-0,222699","-0,398762","-0,188926","123,46","0","0,000001","0,000003","0,4737","-0,1891","0,4651","0,7236","1","-0,2","0,2","-0,0719","-0,2","0,2","-0,0719","-50","50","-17,97",
"1770621201,682","-0,222247","-0,399013","-0,188918","123,27","0","0,000001","0,000003","0,4751","-0,1887","0,4631","0,724","1","-0,2","0,2","-0,0691","-0,2","0,2","-0,0691","-50","50","-17,27",
"1770621201,694","-0,221794","-0,399264","-0,18891","123,09","0","0,000001","0,000003","0,4765","-0,1882","0,4612","0,7245","1","-0,2","0,2","-0,0663","-0,2","0,2","-0,0663","-50","50","-16,58",
"1770621201,705","-0,221342","-0,399515","-0,188902","122,91","0","0,000001","0,000003","0,4778","-0,1877","0,4593","0,7249","1","-0,2","0,2","-0,0635","-0,2","0,2","-0,0635","-50","50","-15,88",
"1770621201,716","-0,220889","-0,399765","-0,188894","122,73","0","0,000001","0,000003","0,4792","-0,1872","0,4573","0,7253","1","-0,2","0,2","-0,0607","-0,2","0,2","-0,0607","-50","50","-15,19",
"1770621201,728","-0,220435","-0,400014","-0,188885","122,55","0","0,000001","0,000003","0,4806","-0,1867","0,4554","0,7258","1","-0,2","0,2","-0,058","-0,2","0,2","-0,058","-50","50","-14,49",
"1770621201,738","-0,219982","-0,400263","-0,188877","122,37","0","0,000001","0,000003","0,482","-0,1862","0,4535","0,7262","1","-0,2","0,2","-0,0552","-0,2","0,2","-0,0552","-50","50","-13,79",
"1770621201,75","-0,219528","-0,400511","-0,188869","122,18","0","0,000001","0,000003","0,4834","-0,1857","0,4515","0,7266","1","-0,2","0,2","-0,0524","-0,2","0,2","-0,0524","-50","50","-13,09",
"1770621201,765","-0,219074","-0,400759","-0,188861","122","0","0,000001","0,000003","0,4848","-0,1852","0,4496","0,727","1","-0,2","0,2","-0,0496","-0,2","0,2","-0,0496","-50","50","-12,4",
"1770621201,775","-0,21862","-0,401006","-0,188853","121,82","0","0,000001","0,000003","0,4862","-0,1847","0,4476","0,7274","1","-0,2","0,2","-0,0468","-0,2","0,2","-0,0468","-50","50","-11,7",
"1770621201,787","-0,218165","-0,401253","-0,188845","121,64","0","0,000001","0,000003","0,4876","-0,1842","0,4457","0,7278","1","-0,2","0,2","-0,044","-0,2","0,2","-0,044","-50","50","-11",
"1770621201,8","-0,21771","-0,401499","-0,188837","121,46","0","0,000001","0,000003","0,4889","-0,1837","0,4437","0,7282","1","-0,2","0,2","-0,0412","-0,2","0,2","-0,0412","-50","50","-10,3",
"1770621201,811","-0,217255","-0,401745","-0,188829","121,28","0","0,000001","0,000003","0,4903","-0,1832","0,4418","0,7286","1","-0,2","0,2","-0,0384","-0,2","0,2","-0,0384","-50","50","-9,6",
"1770621201,831","-0,216799","-0,401991","-0,188821","121,1","0","0,000001","0,000003","0,4917","-0,1827","0,4398","0,729","1","-0,2","0,2","-0,0356","-0,2","0,2","-0,0356","-50","50","-8,91",
"1770621201,843","-0,216343","-0,402235","-0,188813","120,92","0","0,000001","0,000003","0,4931","-0,1822","0,4379","0,7294","1","-0,2","0,2","-0,0328","-0,2","0,2","-0,0328","-50","50","-8,21",
"1770621201,854","-0,215887","-0,40248","-0,188805","120,74","0","0,000001","0,000003","0,4944","-0,1816","0,4359","0,7297","1","-0,2","0,2","-0,03","-0,2","0,2","-0,03","-50","50","-7,51",
"1770621201,867","-0,215431","-0,402723","-0,188797","120,55","0","0,000001","0,000003","0,4958","-0,1811","0,434","0,7301","1","-0,2","0,2","-0,0272","-0,2","0,2","-0,0272","-50","50","-6,81",
"1770621201,878","-0,214974","-0,402967","-0,188789","120,37","0","0","0,000003","0,4972","-0,1806","0,432","0,7305","1","-0,2","0,2","-0,0244","-0,2","0,2","-0,0244","-50","50","-6,11",
"1770621201,891","-0,214517","-0,403209","-0,188781","120,19","0","0","0,000003","0,4985","-0,1801","0,4301","0,7308","1","-0,2","0,2","-0,0216","-0,2","0,2","-0,0216","-50","50","-5,41",
"1770621201,902","-0,21406","-0,403452","-0,188773","120,01","0","0","0,000003","0,4999","-0,1795","0,4281","0,7312","1","-0,2","0,2","-0,0189","-0,2","0,2","-0,0189","-50","50","-4,71",
"1770621201,914","-0,213602","-0,403693","-0,188765","119,83","0","0","0,000003","0,5013","-0,179","0,4261","0,7315","1","-0,2","0,2","-0,0161","-0,2","0,2","-0,0161","-50","50","-4,01",
"1770621201,924","-0,213145","-0,403935","-0,188757","119,65","0","0","0,000003","0,5026","-0,1784","0,4242","0,7318","1","-0,2","0,2","-0,0133","-0,2","0,2","-0,0133","-50","50","-3,31",
"1770621201,936","-0,212686","-0,404175","-0,188749","119,47","0","0","0,000003","0,504","-0,1779","0,4222","0,7322","1","-0,2","0,2","-0,0105","-0,2","0,2","-0,0105","-50","50","-2,61",
"1770621201,947","-0,212228","-0,404415","-0,188741","119,29","0","0","0,000003","0,5053","-0,1774","0,4203","0,7325","1","-0,2","0,2","-0,0077","-0,2","0,2","-0,0077","-50","50","-1,91",
"1770621201,958","-0,211769","-0,404655","-0,188733","119,11","0","0","0,000003","0,5067","-0,1768","0,4183","0,7328","1","-0,2","0,2","-0,0049","-0,2","0,2","-0,0049","-50","50","-1,22",
"1770621201,971","-0,21131","-0,404894","-0,188725","118,93","0","0","0,000003","0,508","-0,1763","0,4163","0,7332","1","-0,2","0,2","-0,0021","-0,2","0,2","-0,0021","-50","50","-0,52",
"1770621201,981","-0,210851","-0,405133","-0,188717","118,76","0","0","0,000003","0,5094","-0,1757","0,4143","0,7335","1","-0,2","0,2","0,0007","-0,2","0,2","0,0007","-50","50","0,18",
"1770621201,993","-0,210392","-0,405371","-0,188709","118,58","0","0","0,000003","0,5107","-0,1751","0,4124","0,7338","1","-0,2","0,2","0,0035","-0,2","0,2","0,0035","-50","50","0,88",
"1770621202,004","-0,209932","-0,405609","-0,188701","118,4","0","0","0,000003","0,5121","-0,1746","0,4104","0,7341","1","-0,2","0,2","0,0063","-0,2","0,2","0,0063","-50","50","1,58",
"1770621202,014","-0,209472","-0,405846","-0,188693","118,22","0","0","0,000003","0,5134","-0,174","0,4084","0,7344","1","-0,2","0,2","0,0091","-0,2","0,2","0,0091","-50","50","2,28",
"1770621202,03","-0,209012","-0,406082","-0,188685","118,04","0","0","0,000003","0,5147","-0,1734","0,4065","0,7347","1","-0,2","0,2","0,0119","-0,2","0,2","0,0119","-50","50","2,98",
"1770621202,041","-0,208551","-0,406318","-0,188677","117,86","0,000001","0","0,000003","0,5161","-0,1729","0,4045","0,735","1","-0,2","0,2","0,0147","-0,2","0,2","0,0147","-50","50","3,68",
"1770621202,053","-0,20809","-0,406554","-0,188669","117,68","0,000001","0","0,000003","0,5174","-0,1723","0,4025","0,7353","1","-0,2","0,2","0,0175","-0,2","0,2","0,0175","-50","50","4,38",
"1770621202,064","-0,207629","-0,406789","-0,188662","117,5","0,000001","0","0,000003","0,5187","-0,1717","0,4005","0,7355","1","-0,2","0,2","0,0203","-0,2","0,2","0,0203","-50","50","5,08",
"1770621202,076","-0,207167","-0,407023","-0,188654","117,33","0,000001","0","0,000003","0,5201","-0,1711","0,3985","0,7358","1","-0,2","0,2","0,0231","-0,2","0,2","0,0231","-50","50","5,78",
"1770621202,093","-0,206706","-0,407257","-0,188646","117,15","0,000001","0","0,000003","0,5214","-0,1706","0,3966","0,7361","1","-0,2","0,2","0,0259","-0,2","0,2","0,0259","-50","50","6,48",
"1770621202,101","-0,206244","-0,407491","-0,188638","116,97","0,000001","0","0,000003","0,5227","-0,17","0,3946","0,7363","1","-0,2","0,2","0,0287","-0,2","0,2","0,0287","-50","50","7,17",
"1770621202,115","-0,205781","-0,407724","-0,18863","116,79","0,000001","0","0,000003","0,524","-0,1694","0,3926","0,7366","1","-0,2","0,2","0,0315","-0,2","0,2","0,0315","-50","50","7,87",
"1770621202,123","-0,205319","-0,407956","-0,188622","116,61","0,000001","0","0,000003","0,5254","-0,1688","0,3906","0,7368","1","-0,2","0,2","0,0343","-0,2","0,2","0,0343","-50","50","8,57",
"1770621202,135","-0,204856","-0,408188","-0,188614","116,44","0,000001","0","0,000003","0,5267","-0,1682","0,3886","0,7371","1","-0,2","0,2","0,0371","-0,2","0,2","0,0371","-50","50","9,27",
"1770621202,146","-0,204393","-0,40842","-0,188606","116,26","0,000001","0","0,000003","0,528","-0,1676","0,3866","0,7373","1","-0,2","0,2","0,0399","-0,2","0,2","0,0399","-50","50","9,97",
"1770621202,158","-0,20393","-0,40865","-0,188599","116,08","0,000001","0","0,000003","0,5293","-0,167","0,3846","0,7376","1","-0,2","0,2","0,0427","-0,2","0,2","0,0427","-50","50","10,66",
"1770621202,17","-0,203466","-0,408881","-0,188591","115,91","0,000001","0","0,000003","0,5306","-0,1664","0,3826","0,7378","1","-0,2","0,2","0,0454","-0,2","0,2","0,0454","-50","50","11,36",
"1770621202,182","-0,203002","-0,409111","-0,188583","115,73","0,000001","0","0,000003","0,5319","-0,1658","0,3806","0,738","1","-0,2","0,2","0,0482","-0,2","0,2","0,0482","-50","50","12,06",
"1770621202,192","-0,202538","-0,40934","-0,188575","115,55","0,000001","0","0,000003","0,5332","-0,1652","0,3787","0,7382","1","-0,2","0,2","0,051","-0,2","0,2","0,051","-50","50","12,76",
"1770621202,203","-0,202073","-0,409569","-0,188567","115,38","0,000001","0","0,000003","0,5345","-0,1645","0,3767","0,7385","1","-0,2","0,2","0,0538","-0,2","0,2","0,0538","-50","50","13,45",
"1770621202,216","-0,201609","-0,409797","-0,18856","115,2","0,000001","0","0,000003","0,5358","-0,1639","0,3747","0,7387","1","-0,2","0,2","0,0566","-0,2","0,2","0,0566","-50","50","14,15",
"1770621202,226","-0,201144","-0,410025","-0,188552","115,02","0,000001","0","0,000003","0,5371","-0,1633","0,3727","0,7389","1","-0,2","0,2","0,0594","-0,2","0,2","0,0594","-50","50","14,84",
"1770621202,237","-0,200678","-0,410252","-0,188544","114,85","0,000001","0","0,000003","0,5384","-0,1627","0,3707","0,7391","1","-0,2","0,2","0,0622","-0,2","0,2","0,0622","-50","50","15,54",
"1770621202,249","-0,200213","-0,410479","-0,188536","114,67","0,000001","0","0,000003","0,5397","-0,162","0,3687","0,7393","1","-0,2","0,2","0,0649","-0,2","0,2","0,0649","-50","50","16,23",
"1770621202,259","-0,199747","-0,410705","-0,188528","114,5","0,000001","0","0,000003","0,541","-0,1614","0,3667","0,7395","1","-0,2","0,2","0,0677","-0,2","0,2","0,0677","-50","50","16,93",
"1770621202,272","-0,199281","-0,41093","-0,188521","114,32","0,000001","0","0,000003","0,5423","-0,1608","0,3647","0,7397","1","-0,2","0,2","0,0705","-0,2","0,2","0,0705","-50","50","17,62",
"1770621202,281","-0,198815","-0,411156","-0,188513","114,14","0,000001","0","0,000003","0,5436","-0,1601","0,3627","0,7398","1","-0,2","0,2","0,0733","-0,2","0,2","0,0733","-50","50","18,32",
"1770621202,293","-0,198348","-0,41138","-0,188505","113,97","0,000001","0","0,000003","0,5449","-0,1595","0,3607","0,74","1","-0,2","0,2","0,076","-0,2","0,2","0,076","-50","50","19,01",
"1770621202,304","-0,197881","-0,411604","-0,188497","113,79","0,000001","0","0,000003","0,5461","-0,1589","0,3586","0,7402","1","-0,2","0,2","0,0788","-0,2","0,2","0,0788","-50","50","19,7",
"1770621202,314","-0,197414","-0,411828","-0,18849","113,62","0,000001","0","0,000003","0,5474","-0,1582","0,3566","0,7403","1","-0,2","0,2","0,0816","-0,2","0,2","0,0816","-50","50","20,4",
"1770621202,326","-0,196947","-0,412051","-0,188482","113,44","0,000001","0","0,000003","0,5487","-0,1576","0,3546","0,7405","1","-0,2","0,2","0,0844","-0,2","0,2","0,0844","-50","50","21,09",
"1770621202,338","-0,196479","-0,412273","-0,188474","113,27","0,000001","0","0,000003","0,55","-0,1569","0,3526","0,7407","1","-0,2","0,2","0,0871","-0,2","0,2","0,0871","-50","50","21,78",
"1770621202,35","-0,196011","-0,412495","-0,188466","113,1","0,000001","0","0,000003","0,5512","-0,1563","0,3506","0,7408","1","-0,2","0,2","0,0899","-0,2","0,2","0,0899","-50","50","22,47",
"1770621202,362","-0,195543","-0,412717","-0,188459","112,92","0,000001","0","0,000003","0,5525","-0,1556","0,3486","0,7409","1","-0,2","0,2","0,0927","-0,2","0,2","0,0927","-50","50","23,16",
"1770621202,379","-0,195074","-0,412937","-0,188451","112,75","0,000001","0","0,000003","0,5538","-0,1549","0,3466","0,7411","1","-0,2","0,2","0,0954","-0,2","0,2","0,0954","-50","50","23,85",
"1770621202,385","-0,194606","-0,413158","-0,188443","112,57","0,000001","0","0,000003","0,555","-0,1543","0,3446","0,7412","1","-0,2","0,2","0,0982","-0,2","0,2","0,0982","-50","50","24,54",
"1770621202,397","-0,194137","-0,413378","-0,188436","112,4","0,000001","0","0,000003","0,5563","-0,1536","0,3426","0,7413","1","-0,2","0,2","0,1009","-0,2","0,2","0,1009","-50","50","25,23",
"1770621202,41","-0,193668","-0,413597","-0,188428","112,23","0,000001","0","0,000003","0,5575","-0,1529","0,3406","0,7415","1","-0,2","0,2","0,1037","-0,2","0,2","0,1037","-50","50","25,92",
"1770621202,421","-0,193198","-0,413816","-0,18842","112,05","0,000001","0","0,000003","0,5588","-0,1523","0,3385","0,7416","1","-0,2","0,2","0,1064","-0,2","0,2","0,1064","-50","50","26,61",
"1770621202,432","-0,192728","-0,414034","-0,188413","111,88","0,000001","0","0,000003","0,56","-0,1516","0,3365","0,7417","1","-0,2","0,2","0,1092","-0,2","0,2","0,1092","-50","50","27,3",
"1770621202,444","-0,192258","-0,414252","-0,188405","111,71","0,000001","0","0,000003","0,5613","-0,1509","0,3345","0,7418","1","-0,2","0,2","0,1119","-0,2","0,2","0,1119","-50","50","27,98",
"1770621202,456","-0,191788","-0,414469","-0,188397","111,54","0,000001","0","0,000003","0,5625","-0,1502","0,3325","0,7419","1","-0,2","0,2","0,1147","-0,2","0,2","0,1147","-50","50","28,67",
"1770621202,467","-0,191318","-0,414686","-0,18839","111,36","0,000001","0","0,000003","0,5638","-0,1495","0,3305","0,742","1","-0,2","0,2","0,1174","-0,2","0,2","0,1174","-50","50","29,36",
"1770621202,479","-0,190847","-0,414902","-0,188382","111,19","0,000001","0","0,000003","0,565","-0,1488","0,3284","0,7421","1","-0,2","0,2","0,1202","-0,2","0,2","0,1202","-50","50","30,04",
"1770621202,489","-0,190376","-0,415117","-0,188375","111,02","0,000001","0","0,000003","0,5663","-0,1481","0,3264","0,7422","1","-0,2","0,2","0,1229","-0,2","0,2","0,1229","-50","50","30,73",
"1770621202,5","-0,189904","-0,415332","-0,188367","110,85","0,000002","0","0,000003","0,5675","-0,1474","0,3244","0,7423","1","-0,2","0,2","0,1256","-0,2","0,2","0,1256","-50","50","31,41",
"1770621202,511","-0,189433","-0,415547","-0,188359","110,68","0,000002","0","0,000003","0,5687","-0,1467","0,3224","0,7424","1","-0,2","0,2","0,1284","-0,2","0,2","0,1284","-50","50","32,09",
"1770621202,521","-0,188961","-0,415761","-0,188352","110,51","0,000002","0","0,000003","0,57","-0,146","0,3204","0,7424","1","-0,2","0,2","0,1311","-0,2","0,2","0,1311","-50","50","32,77",
"1770621202,532","-0,188489","-0,415974","-0,188344","110,33","0,000002","0","0,000003","0,5712","-0,1453","0,3183","0,7425","1","-0,2","0,2","0,1338","-0,2","0,2","0,1338","-50","50","33,46",
"1770621202,545","-0,188017","-0,416187","-0,188337","110,16","0,000002","0","0,000003","0,5724","-0,1446","0,3163","0,7426","1","-0,2","0,2","0,1365","-0,2","0,2","0,1365","-50","50","34,14",
"1770621202,556","-0,187544","-0,4164","-0,188329","109,99","0,000002","0","0,000003","0,5736","-0,1439","0,3143","0,7426","1","-0,2","0,2","0,1393","-0,2","0,2","0,1393","-50","50","34,82",
"1770621202,568","-0,187071","-0,416611","-0,188322","109,82","0,000002","0","0,000003","0,5748","-0,1432","0,3123","0,7427","1","-0,2","0,2","0,142","-0,2","0,2","0,142","-50","50","35,5",
"1770621202,58","-0,186598","-0,416823","-0,188314","109,65","0,000002","0","0,000003","0,5761","-0,1425","0,3102","0,7427","1","-0,2","0,2","0,1447","-0,2","0,2","0,1447","-50","50","36,18",
"1770621202,589","-0,186125","-0,417033","-0,188307","109,48","0,000002","0","0,000003","0,5773","-0,1418","0,3082","0,7427","1","-0,2","0,2","0,1474","-0,2","0,2","0,1474","-50","50","36,85",
"1770621202,601","-0,185652","-0,417244","-0,188299","109,31","0,000002","0","0,000002","0,5785","-0,1411","0,3062","0,7428","1","-0,2","0,2","0,1501","-0,2","0,2","0,1501","-50","50","37,53",
"1770621202,613","-0,185178","-0,417453","-0,188292","109,14","0,000002","0","0,000002","0,5797","-0,1403","0,3041","0,7428","1","-0,2","0,2","0,1528","-0,2","0,2","0,1528","-50","50","38,21",
"1770621202,624","-0,184704","-0,417663","-0,188284","108,97","0,000002","0","0,000002","0,5809","-0,1396","0,3021","0,7428","1","-0,2","0,2","0,1555","-0,2","0,2","0,1555","-50","50","38,88",
"1770621202,639","-0,184229","-0,417871","-0,188277","108,81","0,000002","0","0,000002","0,5821","-0,1389","0,3001","0,7429","1","-0,2","0,2","0,1582","-0,2","0,2","0,1582","-50","50","39,56",
"1770621202,65","-0,183755","-0,418079","-0,188269","108,64","0,000002","0","0,000002","0,5833","-0,1381","0,298","0,7429","1","-0,2","0,2","0,1609","-0,2","0,2","0,1609","-50","50","40,23",
"1770621202,661","-0,18328","-0,418287","-0,188262","108,47","0,000002","0","0,000002","0,5845","-0,1374","0,296","0,7429","1","-0,2","0,2","0,1636","-0,2","0,2","0,1636","-50","50","40,9",
"1770621202,672","-0,182805","-0,418494","-0,188254","108,3","0,000002","0","0,000002","0,5857","-0,1367","0,294","0,7429","1","-0,2","0,2","0,1663","-0,2","0,2","0,1663","-50","50","41,57",
"1770621202,686","-0,18233","-0,4187","-0,188247","108,13","0,000002","0","0,000002","0,5869","-0,1359","0,292","0,7429","1","-0,2","0,2","0,169","-0,2","0,2","0,169","-50","50","42,25",
"1770621202,696","-0,181854","-0,418906","-0,188239","107,96","0,000002","0","0,000002","0,588","-0,1352","0,2899","0,7429","1","-0,2","0,2","0,1717","-0,2","0,2","0,1717","-50","50","42,92",
"1770621202,707","-0,181378","-0,419112","-0,188232","107,8","0,000002","0","0,000002","0,5892","-0,1344","0,2879","0,7429","1","-0,2","0,2","0,1743","-0,2","0,2","0,1743","-50","50","43,58",
"1770621202,718","-0,180902","-0,419317","-0,188224","107,63","0,000002","0","0,000002","0,5904","-0,1337","0,2858","0,7429","1","-0,2","0,2","0,177","-0,2","0,2","0,177","-50","50","44,25",
"1770621202,729","-0,180426","-0,419521","-0,188217","107,46","0,000002","0","0,000002","0,5916","-0,1329","0,2838","0,7429","1","-0,2","0,2","0,1797","-0,2","0,2","0,1797","-50","50","44,92",
"1770621202,744","-0,17995","-0,419725","-0,18821","107,3","0,000002","0","0,000002","0,5927","-0,1321","0,2818","0,7428","1","-0,2","0,2","0,1823","-0,2","0,2","0,1823","-50","50","45,59",
"1770621202,755","-0,179473","-0,419928","-0,188202","107,13","0,000002","0","0,000002","0,5939","-0,1314","0,2797","0,7428","1","-0,2","0,2","0,185","-0,2","0,2","0,185","-50","50","46,25",
"1770621202,764","-0,178996","-0,420131","-0,188195","106,96","0,000002","0","0,000002","0,5951","-0,1306","0,2777","0,7428","1","-0,2","0,2","0,1877","-0,2","0,2","0,1877","-50","50","46,92",
"1770621202,776","-0,178519","-0,420333","-0,188188","106,8","0,000002","0","0,000002","0,5962","-0,1298","0,2757","0,7427","1","-0,2","0,2","0,1903","-0,2","0,2","0,1903","-50","50","47,58",
"1770621202,788","-0,178041","-0,420534","-0,18818","106,63","0,000002","0","0,000002","0,5974","-0,1291","0,2736","0,7427","1","-0,2","0,2","0,193","-0,2","0,2","0,193","-50","50","48,24",
"1770621202,801","-0,177563","-0,420735","-0,188173","106,47","0,000002","0","0,000002","0,5986","-0,1283","0,2716","0,7426","1","-0,2","0,2","0,1956","-0,2","0,2","0,1956","-50","50","48,9",
"1770621202,813","-0,177085","-0,420936","-0,188165","106,3","0,000002","0","0,000002","0,5997","-0,1275","0,2695","0,7426","1","-0,2","0,2","0,1983","-0,2","0,2","0,1983","-50","50","49,56",
"1770621202,822","-0,176607","-0,421136","-0,188158","106,13","0,000002","0","0,000002","0,6009","-0,1267","0,2675","0,7425","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,834","-0,176129","-0,421335","-0,188151","105,97","0,000002","0","0,000002","0,602","-0,126","0,2655","0,7424","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,845","-0,17565","-0,421534","-0,188144","105,81","0,000002","0","0,000002","0,6032","-0,1252","0,2634","0,7424","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,855","-0,175171","-0,421732","-0,188136","105,64","0,000002","0","0,000002","0,6043","-0,1244","0,2614","0,7423","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,866","-0,174692","-0,42193","-0,188129","105,48","0,000002","0","0,000002","0,6054","-0,1236","0,2593","0,7422","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,877","-0,174213","-0,422127","-0,188122","105,31","0,000002","0","0,000002","0,6066","-0,1228","0,2573","0,7421","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,892","-0,173734","-0,422324","-0,188114","105,15","0,000002","0","0,000002","0,6077","-0,122","0,2553","0,7421","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,902","-0,173254","-0,42252","-0,188107","104,99","0,000002","0","0,000002","0,6088","-0,1212","0,2532","0,742","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,914","-0,172774","-0,422716","-0,1881","104,82","0,000002","0","0,000002","0,61","-0,1204","0,2512","0,7419","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,928","-0,172294","-0,422911","-0,188093","104,66","0,000002","0","0,000002","0,6111","-0,1196","0,2491","0,7418","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,936","-0,171814","-0,423105","-0,188085","104,5","0,000002","0","0,000002","0,6122","-0,1188","0,2471","0,7416","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,949","-0,171333","-0,423299","-0,188078","104,34","0,000002","0","0,000002","0,6133","-0,118","0,245","0,7415","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,961","-0,170853","-0,423492","-0,188071","104,18","0,000002","0","0,000002","0,6144","-0,1172","0,243","0,7414","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,974","-0,170372","-0,423685","-0,188064","104,02","0,000002","0","0,000002","0,6156","-0,1163","0,2409","0,7413","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,985","-0,169891","-0,423877","-0,188057","103,85","0,000002","0","0,000002","0,6167","-0,1155","0,2389","0,7412","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621202,998","-0,169409","-0,424069","-0,188049","103,69","0,000002","0","0,000002","0,6178","-0,1147","0,2369","0,741","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,007","-0,168928","-0,42426","-0,188042","103,53","0,000002","0","0,000002","0,6189","-0,1139","0,2348","0,7409","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,019","-0,168446","-0,424451","-0,188035","103,37","0,000002","0","0,000002","0,62","-0,113","0,2328","0,7407","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,029","-0,167965","-0,424641","-0,188028","103,21","0,000002","0","0,000002","0,6211","-0,1122","0,2307","0,7406","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,039","-0,167482","-0,42483","-0,188021","103,05","0,000002","0","0,000002","0,6221","-0,1114","0,2287","0,7404","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,051","-0,167","-0,425019","-0,188014","102,89","0,000002","0","0,000002","0,6232","-0,1105","0,2266","0,7403","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,064","-0,166518","-0,425207","-0,188007","102,74","0,000002","0","0,000002","0,6243","-0,1097","0,2246","0,7401","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,074","-0,166035","-0,425395","-0,188","102,58","0,000002","0","0,000002","0,6254","-0,1088","0,2225","0,7399","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
